,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category
2007-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267993435729.98047,0.0,0.0,28.729999542236328,28.809999465942383,,8
2007-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,268739675018.3105,0.0,0.0,28.809999465942383,28.809999465942383,,8
2007-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,265661435729.98047,0.0,0.0,28.479999542236328,28.809999465942383,,8
2007-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,269672478576.66016,0.0,0.0,28.90999984741211,28.809999465942383,,8
2007-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,265288324981.68945,0.0,0.0,28.440000534057617,28.74599952697754,,8
2007-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,265288324981.68945,0.0,0.0,28.440000534057617,28.729999542236328,,8
2007-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,265288324981.68945,0.0,0.0,28.440000534057617,28.729999542236328,,8
2007-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,265661435729.98047,0.0,0.0,28.479999542236328,28.729999542236328,,8
2007-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,269859042846.6797,0.0,0.0,28.93000030517578,28.74599952697754,,8
2007-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,269859042846.6797,0.0,0.0,28.93000030517578,28.809999465942383,,8
2007-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,272004478576.66016,0.0,0.0,29.15999984741211,28.809999465942383,,8
2007-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,270885128540.03903,0.0,0.0,29.040000915527344,28.809999465942383,,8
2007-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,270885128540.03903,0.0,0.0,29.040000915527344,28.82999954223633,,8
2007-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,270885128540.03903,0.0,0.0,29.040000915527344,28.91399993896484,,8
2007-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267993435729.98047,0.0,0.0,28.729999542236328,28.91399993896484,,8
2007-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,269859042846.6797,0.0,0.0,28.93000030517578,28.93000030517578,,8
2007-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267433760711.66992,0.0,0.0,28.670000076293945,28.93000030517578,,8
2007-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,265101760711.66992,0.0,0.0,28.420000076293945,28.93000030517578,,8
