,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category
2022-10-01,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,307239032876.3568,0.0,0.0,323.3500061035156,317.70001220703125,328.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-02,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,307239032876.3568,0.0,0.0,323.3500061035156,317.70001220703125,328.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-03,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,305528700807.5363,0.0,0.0,321.54998779296875,318.4700073242188,328.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-04,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,313453184298.7064,0.0,0.0,329.8900146484375,321.9099914550781,328.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,315248999624.37866,0.0,0.0,331.7799987792969,323.3500061035156,328.7880004882812,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-06,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,316360716918.9637,0.0,0.0,332.95001220703125,323.3500061035156,328.7880004882812,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-07,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,310384109200.86414,0.0,0.0,326.6600036621094,324.0120056152344,328.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-08,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,310384109200.86414,0.0,0.0,326.6600036621094,326.6600036621094,328.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-09,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,310384109200.86414,0.0,0.0,326.6600036621094,326.6600036621094,327.2860107421875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-10,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,307752135396.7064,0.0,0.0,323.8900146484375,326.6600036621094,327.2860107421875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-11,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,311277275848.6068,0.0,0.0,327.6000061035156,326.84800415039064,327.8300048828125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-12,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,308398247312.9782,0.0,0.0,324.57000732421875,326.84800415039064,327.8300048828125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-13,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,315553062525.1068,0.0,0.0,332.1000061035156,328.0580078125,327.8300048828125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-14,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,314878446524.2064,0.0,0.0,331.3900146484375,329.914013671875,327.8300048828125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,314878446524.2064,0.0,0.0,331.3900146484375,330.2860107421875,327.8300048828125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-16,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,314878446524.2064,0.0,0.0,331.3900146484375,331.3900146484375,328.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-17,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,316180181383.97095,0.0,0.0,332.760009765625,331.3900146484375,328.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-18,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,318337067779.62866,0.0,0.0,335.0299987792969,331.4680114746094,328.7880004882812,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-19,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,312883073609.0996,0.0,0.0,329.2900085449219,331.4680114746094,329.0100036621094,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,312674033989.4782,0.0,0.0,329.07000732421875,331.4680114746094,329.1140075683594,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,323791061950.1577,0.0,0.0,340.7699890136719,331.8440002441406,329.3700073242188,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,323791061950.1577,0.0,0.0,340.7699890136719,332.2320068359375,329.69000244140625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,323791061950.1577,0.0,0.0,340.7699890136719,332.7980102539062,329.69000244140625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,330565813034.8932,0.0,0.0,347.8999938964844,333.2360107421875,329.69000244140625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,333805912640.50726,0.0,0.0,351.3099975585937,334.5100036621094,329.69000244140625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-26,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,340029546093.0436,0.0,0.0,357.8599853515625,336.17799682617186,329.69000244140625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950174817.0,338575779782.9149,0.0,0.0,356.3299865722656,340.7699890136719,329.7300048828125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
