,Unnamed: 0,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits
2838,2014-07-02,24118668000.0,563653291401.1917,0.0,0.0
2839,2014-07-03,24118668000.0,566969580649.5667,0.0,0.0
2840,,,,,
2841,,,,,
2842,,,,,
2843,2014-07-07,24118668000.0,578667149350.4333,0.0,0.0
2844,2014-07-08,24118668000.0,574928739249.4583,0.0,0.0
2845,2014-07-09,24118668000.0,575169931449.7833,0.0,0.0
2846,2014-07-10,24118668000.0,573059557200.325,0.0,0.0
2847,2014-07-11,23951468000.0,570164703049.408,0.0,0.0
2848,,,,,
2849,,,,,
2850,2014-07-14,23951468000.0,577529753876.4801,0.0,0.0
2851,2014-07-15,23951468000.0,570763480612.648,0.0,0.0
2852,2014-07-16,23951468000.0,567530026950.592,0.0,0.0
2853,2014-07-17,23951468000.0,557410517101.7761,0.0,0.0
2854,2014-07-18,23951468000.0,565434282637.352,0.0,0.0
2855,,,,,
2856,,,,,
2857,2014-07-21,23951468000.0,562500240598.8159,0.0,0.0
2858,2014-07-22,23951468000.0,567170769549.408,0.0,0.0
2859,2014-07-23,23951468000.0,581960808348.8159,0.0,0.0
2860,2014-07-24,23951468000.0,581002727700.592,0.0,0.0
2861,2014-07-25,23951468000.0,584834958925.8881,0.0,0.0
2862,,,,,
2863,,,,,
2864,2014-07-28,23951468000.0,592918570239.1282,0.0,0.0
2865,2014-07-29,23951468000.0,589086339013.832,0.0,0.0
2866,2014-07-30,23951468000.0,587709155186.76,0.0,0.0
2867,2014-07-31,23951468000.0,572440076063.24,0.0,0.0
2868,2014-08-01,23951468000.0,575613638263.832,0.0,0.0
2869,,,,,
2870,,,,,
2871,2014-08-04,23951468000.0,572380184601.7761,0.0,0.0
2872,2014-08-05,23951468000.0,569565925486.168,0.0,0.0
2873,2014-08-06,23951468000.0,568607844837.9441,0.0,0.0
2874,2014-08-07,23951468000.0,565733694260.8718,0.1175,0.0
2875,2014-08-08,23951468000.0,567290506788.5361,0.0,0.0
2876,,,,,
2877,,,,,
2878,2014-08-11,23951468000.0,574775340538.5361,0.0,0.0
2879,2014-08-12,23951468000.0,574655603299.408,0.0,0.0
2880,2014-08-13,23951468000.0,582260174288.5361,0.0,0.0
2881,2014-08-14,23951468000.0,583817032500.0,0.0,0.0
2882,2014-08-15,23951468000.0,586691228760.8718,0.0,0.0
2883,,,,,
2884,,,,,
2885,2014-08-18,23951468000.0,593756913648.2239,0.0,0.0
2886,2014-08-19,23951468000.0,601960262200.592,0.0,0.0
2887,2014-08-20,23951468000.0,602199782362.648,0.0,0.0
2888,2014-08-21,23951468000.0,602259673824.1119,0.0,0.0
2889,2014-08-22,23951468000.0,606690682612.648,0.0,0.0
2890,,,,,
2891,,,,,
2892,2014-08-25,23951468000.0,608008020662.0559,0.0,0.0
2893,2014-08-26,23951468000.0,604115897975.296,0.0,0.0
2894,2014-08-27,23951468000.0,611540840263.832,0.0,0.0
2895,2014-08-28,23951468000.0,612259400750.0,0.0,0.0
2896,2014-08-29,23951468000.0,613756367500.0,0.0,0.0
2897,,,,,
2898,,,,,
2899,,,,,
2900,2014-09-02,23951468000.0,618546679373.5199,0.0,0.0
2901,2014-09-03,23951468000.0,592439575598.8159,0.0,0.0
2902,2014-09-04,23951468000.0,587529526486.168,0.0,0.0
2903,2014-09-05,23951468000.0,592619204299.408,0.0,0.0
2904,,,,,
2905,,,,,
2906,2014-09-08,23951468000.0,588966601774.704,0.0,0.0
2907,2014-09-09,23951468000.0,586751074538.5361,0.0,0.0
2908,2014-09-10,23951468000.0,604774567000.0,0.0,0.0
2909,2014-09-11,23951468000.0,607349351637.352,0.0,0.0
2910,2014-09-12,23951468000.0,608726581148.2239,0.0,0.0
2911,,,,,
2912,,,,,
2913,2014-09-15,23951468000.0,608546906763.832,0.0,0.0
2914,2014-09-16,23951468000.0,603936269274.704,0.0,0.0
2915,2014-09-17,23951468000.0,608247540824.1119,0.0,0.0
2916,2014-09-18,23951468000.0,609504987412.0559,0.0,0.0
2917,2014-09-19,23951468000.0,604535046837.9441,0.0,0.0
2918,,,,,
2919,,,,,
2920,2014-09-22,23951468000.0,605133824401.1841,0.0,0.0
2921,2014-09-23,23951468000.0,614594665225.296,0.0,0.0
2922,2014-09-24,23951468000.0,609265467250.0,0.0,0.0
2923,2014-09-25,23951468000.0,586032559736.168,0.0,0.0
2924,2014-09-26,23951468000.0,603277600250.0,0.0,0.0
2925,,,,,
2926,,,,,
2927,2014-09-29,23951468000.0,599445369024.704,0.0,0.0
2928,2014-09-30,23951468000.0,603277600250.0,0.0,0.0
2929,2014-10-01,23951468000.0,593876650887.352,0.0,0.0
2930,2014-10-02,23951468000.0,598187922436.76,0.0,0.0
2931,2014-10-03,23951468000.0,596511326986.168,0.0,0.0
2932,,,,,
2933,,,,,
2934,2014-10-06,23951468000.0,596511326986.168,0.0,0.0
2935,2014-10-07,23951468000.0,591301866250.0,0.0,0.0
2936,2014-10-08,23951468000.0,603577011873.5199,0.0,0.0
2937,2014-10-09,23951468000.0,604894304239.1282,0.0,0.0
2938,2014-10-10,23459360000.0,590765352887.8784,0.0,0.0
2939,,,,,
2940,,,,,
2941,2014-10-13,23459360000.0,585369666081.543,0.0,0.0
2942,2014-10-14,23459360000.0,579152950000.0,0.0,0.0
2943,2014-10-15,23459360000.0,572056498969.4214,0.0,0.0
2944,2014-10-16,23459360000.0,564549510928.6499,0.0,0.0
2945,2014-10-17,23459360000.0,572818912061.1572,0.0,0.0
2946,,,,,
2947,,,,,
2948,2014-10-20,23459360000.0,585076450928.6499,0.0,0.0
2949,2014-10-21,23459360000.0,600970161959.2285,0.0,0.0
2950,2014-10-22,23459360000.0,604019859071.3501,0.0,0.0
2951,2014-10-23,23459360000.0,614811187938.8428,0.0,0.0
2952,2014-10-24,23459360000.0,617098471959.2285,0.0,0.0
2953,,,,,
2954,,,,,
2955,2014-10-27,23459360000.0,616453335979.6143,0.0,0.0
2956,2014-10-28,23459360000.0,626013009071.3501,0.0,0.0
2957,2014-10-29,23459360000.0,629531904122.3145,0.0,0.0
2958,2014-10-30,23459360000.0,627420602887.8784,0.0,0.0
2959,2014-10-31,23459360000.0,633402720000.0,0.0,0.0
2960,,,,,
2961,,,,,
2962,2014-11-03,23459360000.0,641613504949.0356,0.0,0.0
2963,2014-11-04,23459360000.0,636921615050.9644,0.0,0.0
2964,2014-11-05,23459360000.0,638446485979.6143,0.0,0.0
2965,2014-11-06,23459360000.0,637508090101.9287,0.1175,0.0
2966,2014-11-07,23459360000.0,639326220928.6499,0.0,0.0
2967,,,,,
2968,,,,,
2969,2014-11-10,23459360000.0,638270547938.8428,0.0,0.0
2970,2014-11-11,23459360000.0,643372930101.9287,0.0,0.0
2971,2014-11-12,23459360000.0,652463450000.0,0.0,0.0
2972,2014-11-13,23459360000.0,661671247010.1929,0.0,0.0
2973,2014-11-14,23459360000.0,669647432989.8071,0.0,0.0
2974,,,,,
2975,,,,,
2976,2014-11-17,23459360000.0,668533099071.3501,0.0,0.0
2977,2014-11-18,23459360000.0,677213081959.2285,0.0,0.0
2978,2014-11-19,23459360000.0,672521192061.1572,0.0,0.0
2979,2014-11-20,23459360000.0,682139526081.543,0.0,0.0
2980,2014-11-21,23459360000.0,683077921959.2285,0.0,0.0
2981,,,,,
2982,,,,,
2983,2014-11-24,23459360000.0,695745953091.7358,0.0,0.0
2984,2014-11-25,23459360000.0,689705175050.9644,0.0,0.0
2985,2014-11-26,23459360000.0,697915960000.0,0.0,0.0
2986,,,,,
2987,2014-11-28,23459360000.0,697505422989.8071,0.0,0.0
2988,,,,,
2989,,,,,
2990,2014-12-01,23459360000.0,674867137010.1929,0.0,0.0
2991,2014-12-02,23459360000.0,672286593091.7358,0.0,0.0
2992,2014-12-03,23459360000.0,679910902989.8071,0.0,0.0
2993,2014-12-04,23459360000.0,677330359071.3501,0.0,0.0
2994,2014-12-05,23459360000.0,674456600000.0,0.0,0.0
2995,,,,,
2996,,,,,
2997,2014-12-08,23459360000.0,659208024949.0356,0.0,0.0
2998,2014-12-09,23459360000.0,669295556908.2642,0.0,0.0
2999,2014-12-10,23459360000.0,656568820101.9287,0.0,0.0
3000,2014-12-11,23459360000.0,654633456908.2642,0.0,0.0
3001,2014-12-12,23459360000.0,643548912887.8784,0.0,0.0
3002,,,,,
3003,,,,,
3004,2014-12-15,23459360000.0,634751652887.8784,0.0,0.0
3005,2014-12-16,23459360000.0,626071670000.0,0.0,0.0
3006,2014-12-17,23459360000.0,641672165877.6855,0.0,0.0
3007,2014-12-18,23459360000.0,660674234949.0356,0.0,0.0
3008,2014-12-19,23459360000.0,655571808040.7715,0.0,0.0
3009,,,,,
3010,,,,,
3011,2014-12-22,23459360000.0,662375043918.457,0.0,0.0
3012,2014-12-23,23459360000.0,660029098969.4214,0.0,0.0
3013,2014-12-24,23459360000.0,656920740928.6499,0.0,0.0
3014,,,,,
3015,2014-12-26,23459360000.0,668533099071.3501,0.0,0.0
3016,,,,,
3017,,,,,
3018,2014-12-29,23459360000.0,668063945877.6855,0.0,0.0
3019,2014-12-30,23459360000.0,659911777112.1216,0.0,0.0
3020,2014-12-31,23459360000.0,647361023091.7358,0.0,0.0
3021,,,,,
3022,2015-01-02,23459360000.0,641202967938.8428,0.0,0.0
3023,,,,,
3024,,,,,
3025,2015-01-05,23459360000.0,623139250000.0,0.0,0.0
3026,2015-01-06,23459360000.0,623197910928.6499,0.0,0.0
3027,2015-01-07,23459360000.0,631936510000.0,0.0,0.0
3028,2015-01-08,23459360000.0,656216944020.3857,0.0,0.0
3029,2015-01-09,23298992000.0,652430035923.0042,0.0,0.0
3030,,,,,
3031,,,,,
3032,2015-01-12,23298992000.0,636353719000.0,0.0,0.0
3033,2015-01-13,23298992000.0,642003731670.2881,0.0,0.0
3034,2015-01-14,23298992000.0,639557348175.7202,0.0,0.0
3035,2015-01-15,23298992000.0,622199579582.428,0.0,0.0
3036,2015-01-16,23298992000.0,617365028076.9958,0.0,0.0
3037,,,,,
3038,,,,,
3039,,,,,
3040,2015-01-20,23298992000.0,633266609670.2881,0.0,0.0
3041,2015-01-21,23298992000.0,638101161175.7202,0.0,0.0
3042,2015-01-22,23298992000.0,654701684087.8601,0.0,0.0
3043,2015-01-23,23298992000.0,658080048593.2922,0.0,0.0
3044,,,,,
3045,,,,,
3046,2015-01-26,23298992000.0,658778989912.1399,0.0,0.0
3047,2015-01-27,23298992000.0,635712993164.856,0.0,0.0
3048,2015-01-28,23298992000.0,671651677659.4238,0.0,0.0
3049,2015-01-29,23298992000.0,692562546087.8601,0.0,0.0
3050,2015-01-30,23298992000.0,682427497010.8643,0.0,0.0
3051,,,,,
3052,,,,,
3053,2015-02-02,23298992000.0,690989839241.8518,0.0,0.0
3054,2015-02-03,23298992000.0,691106359087.8601,0.0,0.0
3055,2015-02-04,23298992000.0,696406856659.4238,0.0,0.0
3056,2015-02-05,23298992000.0,698620289340.5762,0.1175,0.0
3057,2015-02-06,23298992000.0,692737281417.572,0.0,0.0
3058,,,,,
3059,,,,,
3060,2015-02-09,23298992000.0,697338837670.2881,0.0,0.0
3061,2015-02-10,23298992000.0,710735731406.7078,0.0,0.0
3062,2015-02-11,23298992000.0,727394514241.8518,0.0,0.0
3063,2015-02-12,23298992000.0,736597626747.2839,0.0,0.0
3064,2015-02-13,23298992000.0,740208986505.4321,0.0,0.0
3065,,,,,
3066,,,,,
3067,,,,,
3068,2015-02-17,23298992000.0,744577547505.4321,0.0,0.0
3069,2015-02-18,23298992000.0,749761569670.2881,0.0,0.0
3070,2015-02-19,23298992000.0,748188862824.2798,0.0,0.0
3071,2015-02-20,23298992000.0,754304866000.0,0.0,0.0
3072,,,,,
3073,,,,,
3074,2015-02-23,23298992000.0,774691484000.0,0.0,0.0
3075,2015-02-24,23298992000.0,769856932494.5679,0.0,0.0
3076,2015-02-25,23298992000.0,750169255813.4155,0.0,0.0
3077,2015-02-26,23298992000.0,759663623494.5679,0.0,0.0
3078,2015-02-27,23298992000.0,748247167186.5845,0.0,0.0
3079,,,,,
3080,,,,,
3081,2015-03-02,23298992000.0,751916697989.1357,0.0,0.0
3082,2015-03-03,23298992000.0,753489404835.144,0.0,0.0
3083,2015-03-04,23298992000.0,748713068813.4155,0.0,0.0
3084,2015-03-05,23298992000.0,736306416010.8643,0.0,0.0
3085,2015-03-06,23298992000.0,737413087912.1399,0.0,0.0
3086,,,,,
3087,,,,,
3088,2015-03-09,23298992000.0,740558457164.856,0.0,0.0
3089,2015-03-10,23298992000.0,725239385923.0042,0.0,0.0
3090,2015-03-11,23298992000.0,712017183076.9958,0.0,0.0
3091,2015-03-12,23298992000.0,724889870824.2798,0.0,0.0
3092,2015-03-13,23298992000.0,719880583989.1357,0.0,0.0
3093,,,,,
3094,,,,,
3095,2015-03-16,23298992000.0,727802244824.2798,0.0,0.0
3096,2015-03-17,23298992000.0,739975991252.7161,0.0,0.0
3097,2015-03-18,23298992000.0,748305382670.2881,0.0,0.0
3098,2015-03-19,23298992000.0,742655370000.0,0.0,0.0
3099,2015-03-20,23298992000.0,733335782087.8601,0.0,0.0
3100,,,,,
3101,,,,,
3102,2015-03-23,23298992000.0,740966187747.2839,0.0,0.0
3103,2015-03-24,23298992000.0,737937338340.5762,0.0,0.0
3104,2015-03-25,23298992000.0,718657392241.8518,0.0,0.0
3105,2015-03-26,23298992000.0,723666679076.9958,0.0,0.0
3106,2015-03-27,23298992000.0,717900191000.0,0.0,0.0
3107,,,,,
3108,,,,,
3109,2015-03-30,23298992000.0,736073420758.1482,0.0,0.0
3110,2015-03-31,23298992000.0,724773395417.572,0.0,0.0
3111,2015-04-01,23298992000.0,723724939000.0,0.0,0.0
3112,2015-04-02,23298992000.0,729957417582.428,0.0,0.0
3113,,,,,
3114,,,,,
3115,,,,,
3116,2015-04-06,23298992000.0,741781648912.1399,0.0,0.0
3117,2015-04-07,23298992000.0,733976507923.0042,0.0,0.0
3118,2015-04-08,23298992000.0,731588339912.1399,0.0,0.0
3119,2015-04-09,23298992000.0,737180092659.4238,0.0,0.0
3120,2015-04-10,23044120000.0,732226904209.3658,0.0,0.0
3121,,,,,
3122,,,,,
3123,2015-04-13,23044120000.0,730786646709.3658,0.0,0.0
3124,2015-04-14,23044120000.0,727618106581.2683,0.0,0.0
3125,2015-04-15,23044120000.0,730383376367.4927,0.0,0.0
3126,2015-04-16,23044120000.0,726869144551.239,0.0,0.0
3127,2015-04-17,23044120000.0,718688492500.0,0.0,0.0
3128,,,,,
3129,,,,,
3130,2015-04-20,23044120000.0,735107419209.3658,0.0,0.0
3131,2015-04-21,23044120000.0,731132338397.522,0.0,0.0
3132,2015-04-22,23044120000.0,740983650469.9707,0.0,0.0
3133,2015-04-23,23044120000.0,747032749551.239,0.0,0.0
3134,2015-04-24,23044120000.0,750546981367.4927,0.0,0.0
3135,,,,,
3136,,,,,
3137,2015-04-27,23044120000.0,764200594337.4634,0.0,0.0
3138,2015-04-28,23044120000.0,752160062734.9854,0.0,0.0
3139,2015-04-29,23044120000.0,741098895683.7463,0.0,0.0
3140,2015-04-30,23044120000.0,720992913290.6342,0.0,0.0
3141,2015-05-01,23044120000.0,742884800918.7317,0.0,0.0
3142,,,,,
3143,,,,,
3144,2015-05-04,23044120000.0,741444543418.7317,0.0,0.0
3145,2015-05-05,23044120000.0,724737591581.2683,0.0,0.0
3146,2015-05-06,23044120000.0,720186372606.8878,0.0,0.0
3147,2015-05-07,23044120000.0,721626630106.8878,0.13,0.0
3148,2015-05-08,23044120000.0,735222664423.1415,0.0,0.0
3149,,,,,
3150,,,,,
3151,2015-05-11,23044120000.0,727733307841.8732,0.0,0.0
3152,2015-05-12,23044120000.0,725140861923.1415,0.0,0.0
3153,2015-05-13,23044120000.0,725947402606.8878,0.0,0.0
3154,2015-05-14,23044120000.0,742884800918.7317,0.0,0.0
3155,2015-05-15,23044120000.0,741847857713.7756,0.0,0.0
3156,,,,,
3157,,,,,
3158,2015-05-18,23044120000.0,750028509765.0146,0.0,0.0
3159,2015-05-19,23044120000.0,749337214295.044,0.0,0.0
3160,2015-05-20,23044120000.0,749279547734.9854,0.0,0.0
3161,2015-05-21,23044120000.0,756941728183.7463,0.0,0.0
3162,2015-05-22,23044120000.0,763566877521.2097,0.0,0.0
3163,,,,,
3164,,,,,
3165,,,,,
3166,2015-05-26,23044120000.0,746744680469.9707,0.0,0.0
3167,2015-05-27,23044120000.0,760686362521.2097,0.0,0.0
3168,2015-05-28,23044120000.0,759188526367.4927,0.0,0.0
3169,2015-05-29,23044120000.0,750546981367.4927,0.0,0.0
3170,,,,,
3171,,,,,
3172,2015-06-01,23044120000.0,752044817521.2097,0.0,0.0
3173,2015-06-02,23044120000.0,748703497478.7903,0.0,0.0
3174,2015-06-03,23044120000.0,749625195469.9707,0.0,0.0
3175,2015-06-04,23044120000.0,745246844316.2537,0.0,0.0
3176,2015-06-05,23044120000.0,741156474337.4634,0.0,0.0
3177,,,,,
3178,,,,,
3179,2015-06-08,23044120000.0,736259651581.2683,0.0,0.0
3180,2015-06-09,23044120000.0,734070432051.239,0.0,0.0
3181,2015-06-10,23044120000.0,742481574530.0293,0.0,0.0
3182,2015-06-11,23044120000.0,740810826602.478,0.0,0.0
3183,2015-06-12,23044120000.0,732630174551.239,0.0,0.0
3184,,,,,
3185,,,,,
3186,2015-06-15,23044120000.0,731189917051.239,0.0,0.0
3187,2015-06-16,23044120000.0,735107419209.3658,0.0,0.0
3188,2015-06-17,23044120000.0,733379136581.2683,0.0,0.0
3189,2015-06-18,23044120000.0,736720500576.8585,0.0,0.0
3190,2015-06-19,23044120000.0,729346389209.3658,0.0,0.0
3191,,,,,
3192,,,,,
3193,2015-06-22,23044120000.0,735165041816.2537,0.0,0.0
3194,2015-06-23,23044120000.0,731823633867.4927,0.0,0.0
3195,2015-06-24,23044120000.0,738045556816.2537,0.0,0.0
3196,2015-06-25,23044120000.0,734531325000.0,0.0,0.0
3197,2015-06-26,23044120000.0,730210552500.0,0.0,0.0
3198,,,,,
3199,,,,,
3200,2015-06-29,23044120000.0,717421058867.4927,0.0,0.0
3201,2015-06-30,23044120000.0,722605994658.1268,0.0,0.0
3202,2015-07-01,23044120000.0,729346389209.3658,0.0,0.0
3203,2015-07-02,23044120000.0,728424647265.0146,0.0,0.0
3204,,,,,
3205,,,,,
3206,,,,,
3207,2015-07-06,23044120000.0,725889780000.0,0.0,0.0
3208,2015-07-07,23044120000.0,724103874765.0146,0.0,0.0
3209,2015-07-08,23044120000.0,706129445341.8732,0.0,0.0
3210,2015-07-09,23044120000.0,691726870341.8732,0.0,0.0
3211,2015-07-10,22810888000.0,703031561198.6694,0.0,0.0
3212,,,,,
3213,,,,,
3214,2015-07-13,22810888000.0,716604067403.9917,0.0,0.0
3215,2015-07-14,22810888000.0,716318913900.6653,0.0,0.0
3216,2015-07-15,22810888000.0,723219202299.6674,0.0,0.0
3217,2015-07-16,22810888000.0,732856772894.0125,0.0,0.0
3218,2015-07-17,22810888000.0,739186797794.6777,0.0,0.0
3219,,,,,
3220,,,,,
3221,2015-07-20,22810888000.0,753158536307.9834,0.0,0.0
3222,2015-07-21,22810888000.0,745630901500.0,0.0,0.0
3223,2015-07-22,22810888000.0,714094855801.3306,0.0,0.0
3224,2015-07-23,22810888000.0,713752706403.9917,0.0,0.0
3225,2015-07-24,22810888000.0,709988889000.0,0.0,0.0
3226,,,,,
3227,,,,,
3228,2015-07-27,22810888000.0,700123160796.341,0.0,0.0
3229,2015-07-28,22810888000.0,703601824697.0062,0.0,0.0
3230,2015-07-29,22810888000.0,701377766597.6715,0.0,0.0
3231,2015-07-30,22810888000.0,697842106802.9938,0.0,0.0
3232,2015-07-31,22810888000.0,691740196003.3264,0.0,0.0
3233,,,,,
3234,,,,,
3235,2015-08-03,22810888000.0,675430407602.6611,0.0,0.0
3236,2015-08-04,22810888000.0,653760046599.3347,0.0,0.0
3237,2015-08-05,22810888000.0,658094127501.6632,0.0,0.0
3238,2015-08-06,22810888000.0,656554368197.0062,0.13,0.0
3239,2015-08-07,22810888000.0,658778426296.341,0.0,0.0
3240,,,,,
3241,,,,,
3242,2015-08-10,22810888000.0,682729884801.3306,0.0,0.0
3243,2015-08-11,22810888000.0,647201907597.6715,0.0,0.0
3244,2015-08-12,22810888000.0,657181671097.6715,0.0,0.0
3245,2015-08-13,22810888000.0,656668447001.6632,0.0,0.0
3246,2015-08-14,22810888000.0,661287637899.0021,0.0,0.0
3247,,,,,
3248,,,,,
3249,2015-08-17,22810888000.0,668130930403.9917,0.0,0.0
3250,2015-08-18,22810888000.0,664367113000.0,0.0,0.0
3251,2015-08-19,22810888000.0,655870069402.3285,0.0,0.0
3252,2015-08-20,22810888000.0,642411642001.6632,0.0,0.0
3253,2015-08-21,22810888000.0,603119890902.3285,0.0,0.0
3254,,,,,
3255,,,,,
3256,2015-08-24,22810888000.0,588064708302.9938,0.0,0.0
3257,2015-08-25,22810888000.0,591600368097.6715,0.0,0.0
3258,2015-08-26,22810888000.0,625531590102.6611,0.0,0.0
3259,2015-08-27,22810888000.0,643951357798.0042,0.0,0.0
3260,2015-08-28,22810888000.0,646061380600.9979,0.0,0.0
3261,,,,,
3262,,,,,
3263,2015-08-31,22810888000.0,643038944902.3285,0.0,0.0
3264,2015-09-01,22810888000.0,614297220801.3306,0.0,0.0
3265,2015-09-02,22810888000.0,640643768596.0083,0.0,0.0
3266,2015-09-03,22810888000.0,629409442802.9938,0.0,0.0
3267,2015-09-04,22810888000.0,623136413796.341,0.0,0.0
3268,,,,,
3269,,,,,
3270,,,,,
3271,2015-09-08,22810888000.0,640472693897.3389,0.0,0.0
3272,2015-09-09,22810888000.0,628154837001.6632,0.0,0.0
3273,2015-09-10,22810888000.0,641955413799.6674,0.0,0.0
3274,2015-09-11,22810888000.0,651307874399.0021,0.0,0.0
3275,,,,,
3276,,,,,
3277,2015-09-14,22810888000.0,657580859897.3389,0.0,0.0
3278,2015-09-15,22810888000.0,663112507198.6694,0.0,0.0
3279,2015-09-16,22810888000.0,663853888903.9917,0.0,0.0
3280,2015-09-17,22810888000.0,649654079798.0042,0.0,0.0
3281,2015-09-18,22810888000.0,646973793496.6736,0.0,0.0
3282,,,,,
3283,,,,,
3284,2015-09-21,22810888000.0,657010596399.0021,0.0,0.0
3285,2015-09-22,22810888000.0,646688683501.6632,0.0,0.0
3286,2015-09-23,22810888000.0,651935177299.6674,0.0,0.0
3287,2015-09-24,22810888000.0,655813030000.0,0.0,0.0
3288,2015-09-25,22810888000.0,654159235399.0021,0.0,0.0
3289,,,,,
3290,,,,,
3291,2015-09-28,22810888000.0,641214075602.6611,0.0,0.0
3292,2015-09-29,22810888000.0,621938847397.3389,0.0,0.0
3293,2015-09-30,22810888000.0,629010254003.3264,0.0,0.0
3294,2015-10-01,22810888000.0,624904287201.9958,0.0,0.0
3295,2015-10-02,22810888000.0,629466438697.0062,0.0,0.0
3296,,,,,
3297,,,,,
3298,2015-10-05,22810888000.0,631747536198.6694,0.0,0.0
3299,2015-10-06,22810888000.0,634769971897.3389,0.0,0.0
3300,2015-10-07,22810888000.0,631747536198.6694,0.0,0.0
3301,2015-10-08,22810888000.0,624448059000.0,0.0,0.0
3302,2015-10-09,22301324000.0,625106127033.104,0.0,0.0
3303,,,,,
3304,,,,,
3305,2015-10-12,22301324000.0,622206931092.72,0.0,0.0
3306,2015-10-13,22301324000.0,623266257594.3679,0.0,0.0
3307,2015-10-14,22301324000.0,614457224405.6321,0.0,0.0
3308,2015-10-15,22301324000.0,623656529062.912,0.0,0.0
3309,2015-10-16,22301324000.0,619084759344.3679,0.0,0.0
3310,,,,,
3311,,,,,
3312,2015-10-19,22301324000.0,622931751346.0159,0.0,0.0
3313,2015-10-20,22301324000.0,634305389153.9841,0.0,0.0
3314,2015-10-21,22301324000.0,634249666470.1919,0.0,0.0
3315,2015-10-22,22301324000.0,643950730500.0,0.0,0.0
3316,2015-10-23,22301324000.0,663910425688.736,0.0,0.0
3317,,,,,
3318,,,,,
3319,2015-10-26,22301324000.0,642724150874.176,0.0,0.0
3320,2015-10-27,22301324000.0,638654183064.5599,0.0,0.0
3321,2015-10-28,22301324000.0,664969709653.9841,0.0,0.0
3322,2015-10-29,22301324000.0,671994638624.176,0.0,0.0
3323,2015-10-30,22301324000.0,666252054500.0,0.0,0.0
3324,,,,,
3325,,,,,
3326,2015-11-02,22301324000.0,675618612281.456,0.0,0.0
3327,2015-11-03,22301324000.0,683368318968.544,0.0,0.0
3328,2015-11-04,22301324000.0,680190382000.0,0.0,0.0
3329,2015-11-05,22301324000.0,674169014311.264,0.13,0.0
3330,2015-11-06,22301324000.0,674949557248.352,0.0,0.0
3331,,,,,
3332,,,,,
3333,2015-11-09,22301324000.0,672217656968.544,0.0,0.0
3334,2015-11-10,22301324000.0,651031382153.9841,0.0,0.0
3335,2015-11-11,22301324000.0,647351685812.912,0.0,0.0
3336,2015-11-12,22301324000.0,645177310125.824,0.0,0.0
3337,2015-11-13,22301324000.0,626332664122.5281,0.0,0.0
3338,,,,,
3339,,,,,
3340,2015-11-16,22301324000.0,636591295281.456,0.0,0.0
3341,2015-11-17,22301324000.0,633859395001.648,0.0,0.0
3342,2015-11-18,22301324000.0,653930578094.3679,0.0,0.0
3343,2015-11-19,22301324000.0,662237809374.176,0.0,0.0
3344,2015-11-20,22301324000.0,665137005314.5599,0.0,0.0
3345,,,,,
3346,,,,,
3347,2015-11-23,22301324000.0,656495225250.0,0.0,0.0
3348,2015-11-24,22301324000.0,662795333966.896,0.0,0.0
3349,2015-11-25,22301324000.0,658056311124.176,0.0,0.0
3350,,,,,
3351,2015-11-27,22301324000.0,656829731498.352,0.0,0.0
3352,,,,,
3353,,,,,
3354,2015-11-30,22301324000.0,659561674314.5599,0.0,0.0
3355,2015-12-01,22301324000.0,654209319122.5281,0.0,0.0
3356,2015-12-02,22301324000.0,648299481874.176,0.0,0.0
3357,2015-12-03,22301324000.0,642278114185.4401,0.0,0.0
3358,2015-12-04,22301324000.0,663631642124.176,0.0,0.0
3359,,,,,
3360,,,,,
3361,2015-12-07,22301324000.0,659450143874.176,0.0,0.0
3362,2015-12-08,22301324000.0,659171402846.0159,0.0,0.0
3363,2015-12-09,22301324000.0,644619785533.104,0.0,0.0
3364,2015-12-10,22301324000.0,647686192061.264,0.0,0.0
3365,2015-12-11,22301324000.0,631015964281.456,0.0,0.0
3366,,,,,
3367,,,,,
3368,2015-12-14,22301324000.0,627113249596.0159,0.0,0.0
3369,2015-12-15,22301324000.0,616018310279.8081,0.0,0.0
3370,2015-12-16,22301324000.0,620757333122.5281,0.0,0.0
3371,2015-12-17,22301324000.0,607599591096.0159,0.0,0.0
3372,2015-12-18,22301324000.0,591152339124.176,0.0,0.0
3373,,,,,
3374,,,,,
3375,2015-12-21,22301324000.0,598400286438.736,0.0,0.0
3376,2015-12-22,22301324000.0,597842761846.0159,0.0,0.0
3377,2015-12-23,22301324000.0,605536703312.912,0.0,0.0
3378,2015-12-24,22301324000.0,602303001124.176,0.0,0.0
3379,,,,,
3380,,,,,
3381,,,,,
3382,2015-12-28,22301324000.0,595556855718.544,0.0,0.0
3383,2015-12-29,22301324000.0,606261481029.8081,0.0,0.0
3384,2015-12-30,22301324000.0,598344521218.544,0.0,0.0
3385,2015-12-31,22301324000.0,586859352970.1919,0.0,0.0
3386,,,,,
3387,,,,,
3388,,,,,
3389,2016-01-04,22301324000.0,587361112342.72,0.0,0.0
3390,2016-01-05,22301324000.0,572642241905.6321,0.0,0.0
3391,2016-01-06,22301324000.0,561435814685.4401,0.0,0.0
3392,2016-01-07,22301324000.0,537740657935.44006,0.0,0.0
3393,2016-01-08,22178332000.0,537602762603.78265,0.0,0.0
3394,,,,,
3395,,,,,
