,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,splits,close,static_quantile,dynamic_quantile,category
2019-09-30,6160000000.0,6758010000.0,5243599000.0,7086390000.0,353000000.0,334600000.0,299400000.0,313000000.0,0.78,-2.31,-4.1,0.8399999999999999,1191000000.0,921046000.0,565743000.0,1442900000.0,13500000.0,13500000.0,13500000.0,8852250.0,143000000.0,-408334000.0,-702135000.0,139483000.0,261000000.0,-167458000.0,-521831000.0,413536000.0,6303000000.0,6349676000.0,4541464000.0,7225873000.0,370609000.0,613929000.0,-919538000.0,909583000.0,179127239.0,2876425304.992796,0.0,16.058000564575195,16.3247989654541,16.338666915893555,4
2019-12-31,7279000000.0,6160000000.0,6758010000.0,5243599000.0,383000000.0,353000000.0,334600000.0,299400000.0,0.6200000000000001,0.78,-2.31,-4.1,1391000000.0,1191000000.0,921046000.0,565743000.0,13500000.0,13500000.0,13500000.0,13500000.0,105000000.0,143000000.0,-408334000.0,-702135000.0,359000000.0,261000000.0,-167458000.0,-521831000.0,7384000000.0,6303000000.0,6349676000.0,4541464000.0,1013000000.0,370609000.0,613929000.0,-919538000.0,180244858.0,5026788670.548618,0.0,27.8886661529541,28.02840003967286,23.907734298706057,4
2020-03-31,5969000000.0,7279000000.0,6160000000.0,6758010000.0,371000000.0,383000000.0,353000000.0,334600000.0,0.08,0.6200000000000001,0.78,-2.31,1234000000.0,1391000000.0,1191000000.0,921046000.0,28671232.87671233,13500000.0,13500000.0,13500000.0,16000000.0,105000000.0,143000000.0,-408334000.0,283000000.0,359000000.0,261000000.0,-167458000.0,5985000000.0,7384000000.0,6303000000.0,6349676000.0,-895000000.0,1013000000.0,370609000.0,613929000.0,181341586.0,6334866255.403534,0.0,34.93333435058594,46.89866638183594,51.205867767333984,4
2020-06-30,5932000000.0,5969000000.0,7279000000.0,6160000000.0,356000000.0,371000000.0,383000000.0,353000000.0,0.5,0.08,0.6200000000000001,0.78,1267000000.0,1234000000.0,1391000000.0,1191000000.0,28671232.87671233,28671232.87671233,13500000.0,13500000.0,104000000.0,16000000.0,105000000.0,143000000.0,327000000.0,283000000.0,359000000.0,261000000.0,6036000000.0,5985000000.0,7384000000.0,6303000000.0,418000000.0,-895000000.0,1013000000.0,370609000.0,185371105.0,13344371872.970734,0.0,71.98733520507812,66.72666931152344,63.4589324951172,4
2020-09-30,8440000000.0,5932000000.0,5969000000.0,7279000000.0,403000000.0,356000000.0,371000000.0,383000000.0,0.27,0.5,0.08,0.6200000000000001,2063000000.0,1267000000.0,1234000000.0,1391000000.0,28671232.87671233,28671232.87671233,28671232.87671233,13500000.0,331000000.0,104000000.0,16000000.0,105000000.0,809000000.0,327000000.0,283000000.0,359000000.0,8771000000.0,6036000000.0,5985000000.0,7384000000.0,1395000000.0,418000000.0,-895000000.0,1013000000.0,186361726.0,26650346734.630062,0.0,143.00332641601562,147.38333129882812,139.97866821289062,4
2020-12-30,10474000000.0,8440000000.0,5932000000.0,5969000000.0,440000000.0,403000000.0,356000000.0,371000000.0,0.24,0.27,0.5,0.08,2066000000.0,2063000000.0,1267000000.0,1234000000.0,28671232.87671233,28671232.87671233,28671232.87671233,28671232.87671233,270000000.0,331000000.0,104000000.0,16000000.0,575000000.0,809000000.0,327000000.0,283000000.0,10744000000.0,8771000000.0,6036000000.0,5985000000.0,1868000000.0,1395000000.0,418000000.0,-895000000.0,2843702199.0,658582484580.4519,0.0,231.5933380126953,220.71799621582036,209.43533020019527,4
2021-03-31,9951000000.0,10474000000.0,8440000000.0,5932000000.0,424000000.0,440000000.0,403000000.0,356000000.0,0.39,0.24,0.27,0.5,2215000000.0,2066000000.0,2063000000.0,1267000000.0,140250000.0,28671232.87671233,28671232.87671233,28671232.87671233,438000000.0,270000000.0,331000000.0,104000000.0,594000000.0,575000000.0,809000000.0,327000000.0,10389000000.0,10744000000.0,8771000000.0,6036000000.0,293000000.0,1868000000.0,1395000000.0,418000000.0,2879560512.0,641114929250.3408,0.0,222.6433258056641,229.2993377685547,282.2133178710937,4
2021-06-30,10816000000.0,9951000000.0,10474000000.0,8440000000.0,461000000.0,424000000.0,440000000.0,403000000.0,1.02,0.39,0.24,0.27,2884000000.0,2215000000.0,2066000000.0,2063000000.0,140250000.0,140250000.0,28671232.87671233,28671232.87671233,1142000000.0,438000000.0,270000000.0,331000000.0,1312000000.0,594000000.0,575000000.0,809000000.0,11958000000.0,10389000000.0,10744000000.0,8771000000.0,619000000.0,293000000.0,1868000000.0,1395000000.0,2889991344.0,654775702565.7488,0.0,226.5666656494141,223.9566650390625,234.17733154296877,4
2021-09-30,12139000000.0,10816000000.0,9951000000.0,10474000000.0,495000000.0,461000000.0,424000000.0,440000000.0,1.44,1.02,0.39,0.24,3660000000.0,2884000000.0,2215000000.0,2066000000.0,140250000.0,140250000.0,140250000.0,28671232.87671233,1618000000.0,1142000000.0,438000000.0,270000000.0,2004000000.0,1312000000.0,594000000.0,575000000.0,13757000000.0,11958000000.0,10389000000.0,10744000000.0,1328000000.0,619000000.0,293000000.0,1868000000.0,2970045474.0,767736995815.3363,0.0,258.49334716796875,258.1300048828125,247.7660034179688,4
2021-12-31,15398000000.0,12139000000.0,10816000000.0,9951000000.0,530000000.0,495000000.0,461000000.0,424000000.0,2.0600000000000005,1.44,1.02,0.39,4847000000.0,3660000000.0,2884000000.0,2215000000.0,140250000.0,140250000.0,140250000.0,140250000.0,2321000000.0,1618000000.0,1142000000.0,438000000.0,2613000000.0,2004000000.0,1312000000.0,594000000.0,17719000000.0,13757000000.0,11958000000.0,10389000000.0,2775000000.0,1328000000.0,619000000.0,293000000.0,3012794556.0,1061287039718.3818,0.0,352.260009765625,355.7973266601563,371.3333435058594,4
2022-03-31,15438000000.0,15398000000.0,12139000000.0,10816000000.0,551000000.0,530000000.0,495000000.0,461000000.0,2.86,2.0600000000000005,1.44,1.02,5460000000.0,4847000000.0,3660000000.0,2884000000.0,300750000.0,140250000.0,140250000.0,140250000.0,3318000000.0,2321000000.0,1618000000.0,1142000000.0,3603000000.0,2613000000.0,2004000000.0,1312000000.0,18756000000.0,17719000000.0,13757000000.0,11958000000.0,2228000000.0,2775000000.0,1328000000.0,619000000.0,3100522833.0,1113707839461.779,0.0,359.20001220703125,336.8800048828125,343.5733276367188,4
2022-06-30,14675000000.0,15438000000.0,15398000000.0,12139000000.0,578000000.0,551000000.0,530000000.0,495000000.0,1.95,2.86,2.0600000000000005,1.44,4234000000.0,5460000000.0,4847000000.0,3660000000.0,300750000.0,300750000.0,140250000.0,140250000.0,2259000000.0,3318000000.0,2321000000.0,1618000000.0,2464000000.0,3603000000.0,2613000000.0,2004000000.0,16934000000.0,18756000000.0,17719000000.0,13757000000.0,621000000.0,2228000000.0,2775000000.0,1328000000.0,3108029775.0,697669785988.2522,0.0,224.47332763671875,242.47733459472656,328.4633422851562,4
2022-09-30,18162000000.0,14675000000.0,15438000000.0,15398000000.0,620000000.0,578000000.0,551000000.0,530000000.0,0.95,1.95,2.86,2.0600000000000005,5382000000.0,4234000000.0,5460000000.0,4847000000.0,300750000.0,300750000.0,300750000.0,140250000.0,3292000000.0,2259000000.0,3318000000.0,2321000000.0,3688000000.0,2464000000.0,3603000000.0,2613000000.0,21454000000.0,16934000000.0,18756000000.0,17719000000.0,3297000000.0,621000000.0,2228000000.0,2775000000.0,3133470045.0,831152929436.25,0.0,265.25,303.3500061035156,300.0299987792969,4
2022-12-31,20631000000.0,18162000000.0,14675000000.0,15438000000.0,670000000.0,620000000.0,578000000.0,551000000.0,1.0700000000000005,0.95,1.95,2.86,5777000000.0,5382000000.0,4234000000.0,5460000000.0,300750000.0,300750000.0,300750000.0,300750000.0,3687000000.0,3292000000.0,2259000000.0,3318000000.0,3901000000.0,3688000000.0,2464000000.0,3603000000.0,24318000000.0,21454000000.0,16934000000.0,18756000000.0,1420000000.0,3297000000.0,621000000.0,2228000000.0,3157752449.0,388971947631.4896,0.0,123.18000030517578,179.0500030517578,220.4960021972656,4
2023-03-31,20816000000.0,20631000000.0,18162000000.0,14675000000.0,722000000.0,670000000.0,620000000.0,578000000.0,0.73,1.0700000000000005,0.95,1.95,4511000000.0,5777000000.0,5382000000.0,4234000000.0,279750000.0,300750000.0,300750000.0,300750000.0,2513000000.0,3687000000.0,3292000000.0,2259000000.0,2664000000.0,3901000000.0,3688000000.0,2464000000.0,23329000000.0,24318000000.0,21454000000.0,16934000000.0,441000000.0,1420000000.0,3297000000.0,621000000.0,3164102701.0,656424767592.8253,0.0,207.4600067138672,194.16000366210935,197.62200012207032,4
2023-06-30,22224000000.0,20816000000.0,20631000000.0,18162000000.0,816000000.0,722000000.0,670000000.0,620000000.0,0.78,0.73,1.0700000000000005,0.95,4533000000.0,4511000000.0,5777000000.0,5382000000.0,279750000.0,279750000.0,300750000.0,300750000.0,2703000000.0,2513000000.0,3687000000.0,3292000000.0,2399000000.0,2664000000.0,3901000000.0,3688000000.0,24927000000.0,23329000000.0,24318000000.0,21454000000.0,1005000000.0,441000000.0,1420000000.0,3297000000.0,3169504301.0,829681106051.5558,0.0,261.7699890136719,260.5400085449219,245.48599548339848,4
2023-09-30,21497000000.0,22224000000.0,20816000000.0,20631000000.0,897000000.0,816000000.0,722000000.0,670000000.0,0.53,0.78,0.73,1.0700000000000005,4178000000.0,4533000000.0,4511000000.0,5777000000.0,279750000.0,279750000.0,279750000.0,300750000.0,1853000000.0,2703000000.0,2513000000.0,3687000000.0,1764000000.0,2399000000.0,2664000000.0,3901000000.0,23350000000.0,24927000000.0,23329000000.0,24318000000.0,848000000.0,1005000000.0,441000000.0,1420000000.0,3173994467.0,794196899407.245,0.0,250.22000122070312,268.24400634765624,273.7419921875,4
2023-12-31,17239000000.0,21497000000.0,22224000000.0,20816000000.0,890000000.0,897000000.0,816000000.0,722000000.0,2.27,0.53,0.78,0.73,4438000000.0,4178000000.0,4533000000.0,4511000000.0,279750000.0,279750000.0,279750000.0,300750000.0,7928000000.0,1853000000.0,2703000000.0,2513000000.0,2064000000.0,1764000000.0,2399000000.0,2664000000.0,25167000000.0,23350000000.0,24927000000.0,23329000000.0,2064000000.0,848000000.0,1005000000.0,441000000.0,3178921391.0,789898373653.8625,0.0,248.47999572753903,253.5,253.243994140625,4
