,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category
2018-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085430420.0,92619779726.08246,0.0,0.0,85.33000183105469,86.14400024414063,85.73000030517578,3
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073987856.0,115249634205.31934,0.0,0.0,107.30999755859376,106.90999755859374,105.7699966430664,3
2018-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059322255.0,122584772641.718,0.0,0.0,115.72000122070312,115.03200073242188,114.54400024414062,3
2019-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035418562.0,134355906917.39597,0.0,0.0,129.75999450683594,128.86199645996095,126.6999969482422,3
2019-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970830868.0,107558352754.5422,0.0,0.0,110.79000091552734,116.8199966430664,119.65399932861328,3
2019-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965432952.0,107964368789.92052,0.0,0.0,111.83000183105467,114.0760025024414,113.63399810791016,3
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960130771.0,126189980200.3222,0.0,0.0,131.42999267578125,131.4479949951172,121.52999877929688,3
2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956382203.0,132669340367.61874,0.0,0.0,138.72000122070312,140.54200439453126,141.4800048828125,3
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956450448.0,157030027547.3877,0.0,0.0,164.17999267578125,162.74200134277345,159.45799560546874,3
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956470372.0,141576748549.9223,0.0,0.0,148.02000427246094,151.00400390625,163.36000061035156,3
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956581598.0,159758687427.32034,0.0,0.0,167.00999450683594,167.6999938964844,160.0399932861328,3
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958425693.0,179053094985.97943,0.0,0.0,186.82000732421875,206.9199981689453,206.56000061035155,3
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959025446.0,220115524463.3188,0.0,0.0,229.5200042724609,229.39999694824215,220.89599609375009,3
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956580893.0,221018018246.9032,0.0,0.0,231.0500030517578,255.3519958496094,263.44000244140625,3
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956592393.0,264229951962.1753,0.0,0.0,276.2200012207031,275.46799926757814,265.0,3
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952347126.0,272723641822.48755,0.0,0.0,286.3699951171875,288.5160095214844,275.61199340820315,3
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950159559.0,308070244253.3347,0.0,0.0,324.2300109863281,318.69599609375,311.69000244140625,3
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950174817.0,307239032876.3568,0.0,0.0,323.3500061035156,315.94000244140625,328.75,3
2022-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950177900.0,347613079456.3446,0.0,0.0,365.8399963378906,368.69000854492185,366.0039978027344,3
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950296118.0,326350705603.88385,0.0,0.0,343.4200134277344,335.9219970703125,350.53599243164064,3
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949272933.0,445190030547.3639,0.0,0.0,468.9800109863281,458.7280090332032,446.0400085449219,3
2023-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949295173.0,509894920908.72034,0.0,0.0,537.1300048828125,586.4600219726562,557.1099853515625,3
